0,22570532915360497; 0,00022857142857143908
0,3244514106583073; 0,0006857142857142895
0,4373040752351097; 0,0018285714285714294
0,5689655172413793; 0,003885714285714298
0,7100313479623824; 0,008000000000000007
0,8557993730407522; 0,013028571428571431
0,9780564263322883; 0,018285714285714294
1,0956112852664575; 0,02400000000000002
1,2319749216300941; 0,031085714285714286
1,3683385579937308; 0,03977142857142858
1,462382445141066; 0,04525714285714287
1,5893416927899686; 0,05325714285714288
1,7068965517241383; 0,061028571428571446
1,7962382445141065; 0,06902857142857144
1,8902821316614422; 0,07680000000000001
1,9890282131661445; 0,0838857142857143
2,078369905956113; 0,08937142857142857
2,1724137931034484; 0,09531428571428573
2,24294670846395; 0,09965714285714287
2,3369905956112857; 0,10514285714285715
2,3746081504702197; 0,10834285714285716
