0,009952590875384689; 605160,9483971351
0,01500591455061512; 632606,250348896
0,02023430781198978; 582849,818730122
0,03413578851510263; 537736,5095444415
0,054482031933075624; 402279,0004601729
0,08225632163712326; 254455,41750510433
0,10902497678002135; 136027,27086488367
0,13666492696233215; 66854,37137042175
0,17454046137680987; 32861,15118043147
0,2315768226989217; 12052,117948059331
0,2903517448368775; 5447,58677874744
0,3924925221345442; 1998,1767263782715
0,49205267467086866; 941,7946099080705
0,6527718669037265; 360,17894425245873
0,8822061827916622; 143,65180937850698
1,2146120946518302; 59,74953640780619
1,6107940462774817; 25,908437450121763
2,1767048485535025; 10,774956398781086
2,9417666000451312; 4,29742495323242
4,0501929840831945; 1,7874411036927198
4,369170680730348; 1,176557330314269
